ID	Customer_ID	Month	Name	Age	SSN	Occupation	Annual_Income	Monthly_Inhand_Salary	Num_Bank_Accounts	Num_Credit_Card	Interest_Rate	Num_of_Loan	Type_of_Loan	Delay_from_due_date	Num_of_Delayed_Payment	Changed_Credit_Limit	Num_Credit_Inquiries	Credit_Mix	Outstanding_Debt	Credit_Utilization_Ratio	Credit_History_Age	Payment_of_Min_Amount	Total_EMI_per_month	Amount_invested_monthly	Payment_Behaviour	Monthly_Balance	Credit_Score
6260	48667	3	Kazunorit	44	853171579	Developer	14129.76	1012.48	8	5	21	8	Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan	62	18	5.51	6	Bad	4071.62	39.16106265120843	153	Yes	81.71265500803955	14.89687808240302	Low_spent_Small_value_payments	197.17389518677945	Poor
6261	48667	4	Kazunorit	44	853171579	Developer	14129.76	1012.48	8	5	21	8	Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan	62	21	5.51	6	Bad	4071.62	33.11102174772385	154	Yes	81.71265500803955	14.89687808240302	High_spent_Medium_value_payments	244.8559964836529	Poor
6262	48667	5	Kazunorit	44	853171579	Developer	14129.76	1012.48	8	5	21	8	Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan	62	21	12.51	6	Bad	4071.62	26.42915211024237	155	Yes	81.71265500803955	14.89687808240302	Low_spent_Small_value_payments	179.10953553854617	Poor
6263	48667	6	Kazunorit	44	853171579	Developer	14129.76	1012.48	8	5	21	8	Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan	62	18	5.51	6	Bad	4071.62	29.81521346595236	156	Yes	81.71265500803955	14.89687808240302	Low_spent_Medium_value_payments	252.2245616305073	Poor
6264	48667	7	Kazunorit	44	853171579	Developer	14129.76	1012.48	8	5	21	8	Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan	62	18	5.51	6	Bad	4071.62	37.09478338625011	157	Yes	70.97506654794734	14.89687808240302	Low_spent_Small_value_payments	204.2323771755028	Poor
6265	48667	8	Kazunorit	44	853171579	Developer	14129.76	1023.2175884600924	8	5	21	8	Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan	62	18	5.51	6	Bad	4071.62	35.66937313879148	158	NM	70.97506654794734	14.89687808240302	High_spent_Medium_value_payments	236.1591157352846	Poor
6270	40166	1	Ekr	42	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	15	8	11.92	3	Good	1154.46	43.368064752029134	327	No	0	96.70297297216996	High_spent_Medium_value_payments	940.3944827695152	Good
6271	40166	2	Ekr	42	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	15	8	11.92	3	Good	1154.46	31.13019514441853	328	No	0	96.70297297216996	High_spent_Large_value_payments	1157.8575217994078	Good
6272	40166	3	Ekr	43	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	15	8	12.92	3	Good	1154.46	32.686459062049586	329	No	0	96.70297297216996	Low_spent_Medium_value_payments	446.8881082020852	Standard
6273	40166	4	Ekr	43	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	15	8	11.92	3	Good	1154.46	38.99063467	330	No	0	96.70297297216996	Low_spent_Medium_value_payments	789.4419359341587	Standard
6274	40166	5	Ekr	43	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	15	8	11.92	3	Good	1154.46	36.64159184345764	331	No	0	96.70297297216996	High_spent_Medium_value_payments	1162.421393877239	Standard
6275	40166	6	Ekr	43	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	15	8	11.92	3	Good	1154.46	31.24192774	332	No	0	96.70297297216996	High_spent_Large_value_payments	446.8881082020852	Standard
6276	40166	7	Ekr	43	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	18	8	13.92	3	Good	1154.46	31.11476599286333	333	No	0	96.70297297216996	High_spent_Medium_value_payments	1120.751173160778	Standard
6277	40166	8	Ekr	43	101113105	Developer	123732.32	10416.026666666668	4	3	11	0	No Data	15	8	8.92	3	Good	1154.46	26.26810601123289	334	No	0	96.70297297216996	Low_spent_Medium_value_payments	731.7747267584301	Standard
6282	28667	1	Herbert Lashb	36	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	8	13	15.06	6	Standard	2431.64	29.41972182557401	136	Yes	57.35116518894053	23.472604725994863	Low_spent_Small_value_payments	273.37354013584763	Standard
6283	28667	2	Herbert Lashb	36	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	8	15	15.06	6	Standard	2431.64	37.22594439	137	NM	57.35116518894053	23.472604725994863	High_spent_Large_value_payments	321.51166082625457	Standard
6284	28667	3	Herbert Lashb	37	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	5	12	15.06	6	Standard	2431.64	27.59559906416533	138	Yes	57.35116518894053	23.472604725994863	Low_spent_Large_value_payments	245.66643378631576	Standard
6285	28667	4	Herbert Lashb	37	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	10	15	15.06	6	Standard	2431.64	28.12269301564605	139	Yes	57.35116518894053	23.472604725994863	Low_spent_Small_value_payments	228.8076747103441	Standard
6286	28667	5	Herbert Lashb	37	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	8	15	15.06	10	Standard	2431.64	33.914865389507106	140	Yes	57.35116518894053	23.472604725994863	High_spent_Small_value_payments	296.19981901046907	Standard
6287	28667	6	Herbert Lashb	37	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	5	15	15.06	10	Standard	2431.64	32.70581750680671	141	Yes	57.35116518894053	23.472604725994863	Low_spent_Medium_value_payments	334.03365167485015	Standard
6288	28667	7	Herbert Lashb	37	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	8	15	15.06	10	Standard	2431.64	31.306609767869592	142	Yes	57.35116518894053	23.472604725994863	Low_spent_Small_value_payments	304.8261299	Standard
6289	28667	8	Herbert Lashb	37	716354628	Writer	17251.38	1654.615	6	3	7	7	Personal Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan	3	15	15.06	10	Standard	2431.64	32.944844211843844	143	Yes	57.35116518894053	23.472604725994863	High_spent_Large_value_payments	324.6377300850646	Standard
6294	17173	1	Christophd	22	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	14	19	5.79	4	Standard	125.25	26.61287178	297	No	95.80071292	38.11405465744953	Low_spent_Small_value_payments	386.0433278085868	Standard
6295	17173	2	Christophd	22	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	14	19	5.79	4	Standard	125.25	23.33674450597847	297	No	95.80071292	38.11405465744953	Low_spent_Large_value_payments	227.6608992535318	Standard
6296	17173	3	Christophd	23	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	14	17	5.79	5	Standard	125.25	29.24844181480196	298	No	95.80071292	38.11405465744953	Low_spent_Large_value_payments	354.50760409580084	Standard
6297	17173	4	Christophd	23	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	14	19	5.79	5	Standard	125.25	35.08033049259638	299	No	95.80071292	38.11405465744953	High_spent_Large_value_payments	383.5191644025956	Good
6298	17173	5	Christophd	23	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	14	19	5.79	5	Standard	125.25	28.310651204440585	300	No	95.80071292	38.11405465744953	High_spent_Medium_value_payments	352.9692673148552	Good
6299	17173	6	Christophd	23	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	16	18	5.79	5	Standard	125.25	39.649801731477616	301	No	95.80071292	38.11405465744953	High_spent_Medium_value_payments	429.3376490850176	Good
6300	17173	7	Christophd	23	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	14	20	5.79	5	Standard	125.25	34.63833718566934	302	No	95.80071292	38.11405465744953	High_spent_Medium_value_payments	425.9218905014295	Good
6301	17173	8	Christophd	23	908690212	Entrepreneur	36822.29	3132.524166666666	8	7	6	4	Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan	15	19	5.79	5	Standard	125.25	39.05658586366771	303	No	95.80071292	38.11405465744953	Low_spent_Medium_value_payments	245.4682923281264	Good
6306	16219	1	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	25	19	21.22	1	Standard	997.28	38.73267645522611	211	Yes	0	52.18981024031869	High_spent_Large_value_payments	829.6035974828641	Standard
6307	16219	2	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	28	19	14.22	1	Standard	997.28	26.173144646815963	212	Yes	0	52.18981024031869	High_spent_Large_value_payments	874.4794397596812	Standard
6308	16219	3	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	25	16	14.22	1	Standard	997.28	26.72857312149849	213	Yes	0	52.18981024031869	Low_spent_Large_value_payments	407.5699589254477	Standard
6309	16219	4	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	20	21	14.22	1	Standard	997.28	39.914636745116844	214	Yes	0	52.18981024031869	High_spent_Large_value_payments	803.4807268582417	Standard
6310	16219	5	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	25	19	14.22	1	Standard	997.28	32.94802192135997	215	Yes	0	52.18981024031869	Low_spent_Medium_value_payments	625.2923728116508	Standard
6311	16219	6	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	25	19	14.22	1	Standard	997.28	32.40424136702695	216	Yes	0	52.18981024031869	High_spent_Medium_value_payments	708.5727909082902	Standard
6312	16219	7	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	25	19	14.22	4	Standard	997.28	39.36288148752646	217	Yes	0	52.18981024031869	High_spent_Large_value_payments	799.4042335851245	Standard
6313	16219	8	Mikeh	25	744117914	Doctor	80108.31	6866.6925	5	3	17	0	No Data	25	19	14.22	4	Standard	997.28	28.12327833446457	218	Yes	0	52.18981024031869	High_spent_Large_value_payments	808.7829610365477	Standard
6318	40312	1	Tim Hepherp	20	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	49	18	6.81	11	Bad	3042.36	37.2171993	152	Yes	485.75043098703753	64.66200289302631	Low_spent_Small_value_payments	16.96991962983043	Standard
6319	40312	2	Tim Hepherp	20	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	49	18	6.81	11	Bad	3042.36	30.46783632482157	153	Yes	485.75043098703753	64.66200289302631	Low_spent_Large_value_payments	16.96991962983043	Poor
6320	40312	3	Tim Hepherp	20	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	49	18	6.81	11	Bad	3042.36	35.60710564	154	Yes	485.75043098703753	64.66200289302631	Low_spent_Medium_value_payments	214.1906424350605	Standard
6321	40312	4	Tim Hepherp	20	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	49	18	6.81	11	Bad	3042.36	23.84176882892189	155	Yes	485.75043098703753	64.66200289302631	Low_spent_Medium_value_payments	141.33006540592768	Poor
6322	40312	5	Tim Hepherp	20	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	49	18	6.81	11	Bad	3042.36	26.204679512706328	156	Yes	485.75043098703753	64.66200289302631	Low_spent_Medium_value_payments	229.36516592196105	Poor
6323	40312	6	Tim Hepherp	21	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	54	20	6.81	11	Bad	3042.36	28.130694844297647	157	NM	485.75043098703753	64.66200289302631	Low_spent_Medium_value_payments	59.88619326700882	Poor
6324	40312	7	Tim Hepherp	21	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	49	19	6.81	11	Bad	3042.36	30.35127200967917	158	Yes	485.75043098703753	64.66200289302631	Low_spent_Medium_value_payments	16.96991962983043	Standard
6325	40312	8	Tim Hepherp	21	423776457	Scientist	69977.6	5978.466666666667	10	7	20	9	Auto Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Auto Loan, Mortgage Loan, Student Loan, and Auto Loan	49	18	6.81	11	Bad	3042.36	36.25111094816326	159	NM	485.75043098703753	64.66200289302631	Low_spent_Large_value_payments	16.96991962983043	Standard
6330	18395	1	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	27	17	15.27	9	Bad	1746.9	34.70500518081173	121	Yes	291.78276034215287	88.07126673833417	High_spent_Medium_value_payments	515.0833062528462	Poor
6331	18395	2	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	27	17	15.27	9	Bad	1746.9	35.15493570343151	122	Yes	291.78276034215287	88.07126673833417	High_spent_Small_value_payments	193.57886096723757	Poor
6332	18395	3	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	27	17	15.27	9	Bad	1746.9	28.389671628456675	123	Yes	291.78276034215287	88.07126673833417	Low_spent_Large_value_payments	327.54952392426674	Poor
6333	18395	4	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	27	17	15.27	9	Bad	1746.9	39.647077576006616	124	Yes	291.78276034215287	88.07126673833417	Low_spent_Medium_value_payments	455.0014208638762	Standard
6334	18395	5	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	27	17	15.27	9	Bad	1746.9	37.47919344460186	125	Yes	291.78276034215287	88.07126673833417	Low_spent_Medium_value_payments	75.19634822156159	Poor
6335	18395	6	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	27	15	15.27	9	Bad	1746.9	32.49554829929235	126	Yes	291.78276034215287	88.07126673833417	Low_spent_Medium_value_payments	233.9059893890648	Poor
6336	18395	7	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	22	17	15.27	9	Bad	1746.9	38.16357110386918	127	NM	291.78276034215287	88.07126673833417	Low_spent_Medium_value_payments	176.78510849935338	Poor
6337	18395	8	Granto	16	507344117	Musician	78988.48	6449.373333333332	9	5	29	7	Auto Loan, Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan	27	17	10.27	9	Bad	1746.9	28.955438083278302	128	Yes	291.78276034215287	88.07126673833417	Low_spent_Medium_value_payments	431.07297157613885	Poor
6342	36631	1	Ermans	45	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	62	21	9.81	8	Bad	1936.79	37.70526076095658	229	Yes	102.28339754384292	31.56000965684301	Low_spent_Small_value_payments	127.8024469	Poor
6343	36631	2	Ermans	45	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	62	22	9.81	8	Bad	1936.79	30.0899524	230	Yes	102.28339754384292	31.56000965684301	High_spent_Large_value_payments	471.3462594659808	Standard
6344	36631	3	Ermans	45	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	62	20	3.810000000000001	8	Bad	1936.79	24.03858302906381	231	Yes	102.28339754384292	31.56000965684301	High_spent_Medium_value_payments	362.1589981	Standard
6345	36631	4	Ermans	45	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	62	21	9.81	11	Bad	1936.79	37.58178658409325	232	Yes	102.28339754384292	31.56000965684301	Low_spent_Large_value_payments	398.4837990809866	Poor
6346	36631	5	Ermans	45	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	62	18	9.81	11	Bad	1936.79	30.25268541678166	233	Yes	102.28339754384292	31.56000965684301	High_spent_Large_value_payments	460.11439815191017	Standard
6347	36631	6	Ermans	46	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	62	21	9.81	11	Bad	1936.79	32.15961047273673	234	Yes	102.28339754384292	31.56000965684301	High_spent_Small_value_payments	323.77866339392136	Poor
6348	36631	7	Ermans	46	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	59	23	9.81	11	Bad	1936.79	23.178938103669395	235	Yes	102.28339754384292	31.56000965684301	Low_spent_Small_value_payments	409.3000688712968	Poor
6349	36631	8	Ermans	46	794174490	Journalist	41746.76	3651.896666666667	8	5	31	3	Mortgage Loan, Personal Loan, and Not Specified	62	21	9.81	11	Bad	1936.79	32.94553478945882	236	Yes	102.28339754384292	31.56000965684301	High_spent_Large_value_payments	416.90940018452966	Poor
6354	32011	1	Isabel Reynoldsb	21	226770587	Media_Manager	19981.6	1459.1333333333332	10	8	20	7	Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Student Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan	54	21	23.58	12	Bad	4834.59	38.165545528243634	122	NM	78.41827155188288	32.87003087	Low_spent_Small_value_payments	287.71265845270665	Standard
6355	32011	2	Isabel Reynoldsb	21	226770587	Media_Manager	19981.6	1459.1333333333332	10	8	20	7	Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Student Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan	54	21	23.58	12	Bad	4834.59	29.04463821698109	123	Yes	78.41827155188288	32.87003087	High_spent_Small_value_payments	291.57339396568284	Poor
